#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIRMASS
66	TOI_3645-01-0079R_out.fit	2459525.637375	0.080898	0.000134	1.025021
67	TOI_3645-01-0080R_out.fit	2459525.639574	0.080731	0.000140	1.022730
68	TOI_3645-01-0081R_out.fit	2459525.641773	0.080654	0.000136	1.020566
69	TOI_3645-01-0082R_out.fit	2459525.643972	0.080781	0.000141	1.018529
70	TOI_3645-01-0083R_out.fit	2459525.646171	0.080613	0.000130	1.016619
71	TOI_3645-01-0084R_out.fit	2459525.648370	0.080798	0.000131	1.014833
72	TOI_3645-01-0085R_out.fit	2459525.650558	0.080705	0.000125	1.013179
73	TOI_3645-01-0086R_out.fit	2459525.652757	0.080690	0.000125	1.011640
74	TOI_3645-01-0087R_out.fit	2459525.654956	0.080848	0.000129	1.010223
75	TOI_3645-01-0088R_out.fit	2459525.657155	0.080702	0.000123	1.008927
76	TOI_3645-01-0089R_out.fit	2459525.659354	0.080888	0.000122	1.007753
77	TOI_3645-01-0090R_out.fit	2459525.661553	0.080659	0.000130	1.006698
78	TOI_3645-01-0091R_out.fit	2459525.663752	0.080637	0.000129	1.005764
79	TOI_3645-01-0092R_out.fit	2459525.665951	0.080662	0.000130	1.004948
80	TOI_3645-01-0093R_out.fit	2459525.668139	0.080647	0.000132	1.004255
81	TOI_3645-01-0094R_out.fit	2459525.670338	0.080548	0.000131	1.003676
82	TOI_3645-01-0095R_out.fit	2459525.672537	0.080791	0.000132	1.003216
83	TOI_3645-01-0096R_out.fit	2459525.674736	0.080963	0.000131	1.002873
84	TOI_3645-01-0097R_out.fit	2459525.676935	0.080908	0.000137	1.002649
85	TOI_3645-01-0098R_out.fit	2459525.679134	0.080887	0.000139	1.002542
86	TOI_3645-01-0099R_out.fit	2459525.681333	0.080796	0.000129	1.002552
87	TOI_3645-01-0100R_out.fit	2459525.683532	0.080731	0.000132	1.002680
88	TOI_3645-01-0101R_out.fit	2459525.685731	0.080806	0.000134	1.002926
89	TOI_3645-01-0102R_out.fit	2459525.687919	0.080704	0.000131	1.003288
90	TOI_3645-01-0103R_out.fit	2459525.690118	0.080754	0.000135	1.003769
91	TOI_3645-01-0104R_out.fit	2459525.692317	0.080687	0.000133	1.004368
92	TOI_3645-01-0105R_out.fit	2459525.694516	0.080766	0.000132	1.005086
93	TOI_3645-01-0106R_out.fit	2459525.696715	0.081117	0.000132	1.005922
94	TOI_3645-01-0107R_out.fit	2459525.698914	0.080975	0.000134	1.006878
95	TOI_3645-01-0108R_out.fit	2459525.701113	0.081378	0.000132	1.007954
96	TOI_3645-01-0109R_out.fit	2459525.703312	0.081521	0.000131	1.009150
97	TOI_3645-01-0110R_out.fit	2459525.705500	0.081755	0.000124	1.010460
98	TOI_3645-01-0111R_out.fit	2459525.707710	0.081773	0.000127	1.011907
99	TOI_3645-01-0112R_out.fit	2459525.709898	0.081664	0.000125	1.013460
100	TOI_3645-01-0113R_out.fit	2459525.712097	0.081589	0.000131	1.015144
101	TOI_3645-01-0114R_out.fit	2459525.714296	0.081404	0.000138	1.016952
102	TOI_3645-01-0115R_out.fit	2459525.716495	0.081697	0.000133	1.018885
103	TOI_3645-01-0116R_out.fit	2459525.718694	0.081746	0.000129	1.020944
104	TOI_3645-01-0117R_out.fit	2459525.720893	0.081644	0.000127	1.023131
105	TOI_3645-01-0118R_out.fit	2459525.723092	0.081532	0.000130	1.025446
106	TOI_3645-01-0119R_out.fit	2459525.725291	0.081746	0.000131	1.027890
107	TOI_3645-01-0120R_out.fit	2459525.727491	0.081639	0.000128	1.030465
108	TOI_3645-01-0121R_out.fit	2459525.729690	0.081621	0.000130	1.033173
109	TOI_3645-01-0122R_out.fit	2459525.731889	0.081707	0.000136	1.036014
110	TOI_3645-01-0123R_out.fit	2459525.734088	0.081610	0.000135	1.038991
111	TOI_3645-01-0124R_out.fit	2459525.736287	0.081883	0.000141	1.042104
112	TOI_3645-01-0125R_out.fit	2459525.738474	0.081756	0.000138	1.045339
113	TOI_3645-01-0126R_out.fit	2459525.740685	0.081579	0.000131	1.048749
114	TOI_3645-01-0127R_out.fit	2459525.742884	0.081610	0.000136	1.052284
115	TOI_3645-01-0128R_out.fit	2459525.745083	0.081610	0.000137	1.055963
116	TOI_3645-01-0129R_out.fit	2459525.747271	0.081696	0.000143	1.059767
117	TOI_3645-01-0130R_out.fit	2459525.749470	0.081654	0.000144	1.063740
118	TOI_3645-01-0131R_out.fit	2459525.751669	0.081769	0.000137	1.067864
119	TOI_3645-01-0132R_out.fit	2459525.753868	0.081520	0.000138	1.072141
120	TOI_3645-01-0133R_out.fit	2459525.756067	0.081529	0.000142	1.076573
121	TOI_3645-01-0134R_out.fit	2459525.758266	0.081821	0.000153	1.081163
122	TOI_3645-01-0136R_out.fit	2459525.762664	0.081916	0.000149	1.090829
123	TOI_3645-01-0137R_out.fit	2459525.764863	0.081687	0.000157	1.095911
124	TOI_3645-01-0138R_out.fit	2459525.767062	0.081894	0.000149	1.101162
125	TOI_3645-01-0139R_out.fit	2459525.769261	0.081561	0.000147	1.106585
126	TOI_3645-01-0140R_out.fit	2459525.771472	0.081465	0.000155	1.112215
127	TOI_3645-01-0141R_out.fit	2459525.773671	0.081764	0.000149	1.117995
128	TOI_3645-01-0142R_out.fit	2459525.775870	0.081706	0.000144	1.123958
