#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIRMASS
59	fl.debias.st.0836.TIC184733148.01.fits	2459501.867514	0.056758	0.000086	1.012088
60	fl.debias.st.0837.TIC184733148.01.fits	2459501.868127	0.056892	0.000086	1.012519
61	fl.debias.st.0838.TIC184733148.01.fits	2459501.868752	0.056913	0.000086	1.012969
62	fl.debias.st.0839.TIC184733148.01.fits	2459501.869365	0.056901	0.000086	1.013421
63	fl.debias.st.0840.TIC184733148.01.fits	2459501.869979	0.056928	0.000086	1.013885
64	fl.debias.st.0841.TIC184733148.01.fits	2459501.870592	0.056956	0.000087	1.014358
65	fl.debias.st.0842.TIC184733148.01.fits	2459501.871241	0.056837	0.000086	1.014871
66	fl.debias.st.0843.TIC184733148.01.fits	2459501.871866	0.056901	0.000086	1.015376
67	fl.debias.st.0844.TIC184733148.01.fits	2459501.872479	0.056955	0.000086	1.015883
68	fl.debias.st.0845.TIC184733148.01.fits	2459501.873092	0.057004	0.000087	1.016401
69	fl.debias.st.0846.TIC184733148.01.fits	2459501.873706	0.056802	0.000086	1.016930
70	fl.debias.st.0847.TIC184733148.01.fits	2459501.874331	0.056874	0.000087	1.017480
71	fl.debias.st.0848.TIC184733148.01.fits	2459501.874933	0.056896	0.000087	1.018020
72	fl.debias.st.0849.TIC184733148.01.fits	2459501.875558	0.056858	0.000087	1.018593
73	fl.debias.st.0850.TIC184733148.01.fits	2459501.876171	0.056906	0.000086	1.019165
74	fl.debias.st.0851.TIC184733148.01.fits	2459501.876785	0.057027	0.000087	1.019749
75	fl.debias.st.0852.TIC184733148.01.fits	2459501.877398	0.056722	0.000086	1.020344
76	fl.debias.st.0853.TIC184733148.01.fits	2459501.878012	0.056732	0.000086	1.020950
77	fl.debias.st.0854.TIC184733148.01.fits	2459501.878613	0.056893	0.000087	1.021555
78	fl.debias.st.0855.TIC184733148.01.fits	2459501.879204	0.056703	0.000086	1.022159
79	fl.debias.st.0856.TIC184733148.01.fits	2459501.879817	0.056936	0.000087	1.022797
80	fl.debias.st.0857.TIC184733148.01.fits	2459501.880408	0.056743	0.000086	1.023422
81	fl.debias.st.0858.TIC184733148.01.fits	2459501.881021	0.056807	0.000086	1.024083
